address,area,price
学府-学府经典,南岗,2000
哈西-涧桥西畔,南岗,1200
哈西-中交香颂,南岗,700
宣化-宣化街97号院,南岗,2000
哈西-南开华府,南岗,700
西大直街-沙曼四区,南岗,1200
哈西-南开华府,南岗,2700
宣化-蓝天嘉园,南岗,1400
哈西-保利清华颐园,南岗,1900
大众新城-大众新城,南岗,3000
黄河路-鼎新小区,南岗,750
哈西-辰能溪树庭院(商住楼),南岗,2600
征仪路-征仪路花园小区(B区),南岗,1800
哈西-东辉明珠园,南岗,350
哈西-爱达尊御,南岗,2000
秋林-铁岭街小区,南岗,1300
哈西-保利清华颐园,南岗,2500
哈西-南郡香醍雅诺(一期),南岗,2500
哈西-红星城,南岗,2350
哈西-爱达壹号(商住楼),南岗,2500
哈西-南开华府,南岗,550
通达街-木兰小区,南岗,1100
哈西-爱达九溪,南岗,2700
哈西-东方新天地,南岗,500
哈西-金域蓝城,南岗,1300
哈西-东辉明珠园,南岗,2300
哈西-辰能溪树庭院(南区),南岗,3800
学府-学府经典(一期),南岗,1800
学府-北华家园,南岗,1099
哈西-西典家园,南岗,600
分部街-分部街小区,南岗,1000
哈西-金域蓝城,南岗,2500
哈西-悦城,南岗,2800
船舶-中发郦苑,南岗,1100
哈西-西典家园,南岗,700
哈西-红星城,南岗,2500
哈达-鲁商凤凰城,南岗,2000
哈西-悦城,南岗,2000
哈西-东方新天地,南岗,750
省政府南岗片-文林小区,南岗,1200
哈西-爱达九溪,南岗,750
征仪路-征仪路花园小区(B区),南岗,1500
博物馆-松明街25号小区,南岗,800
学府-学府经典,南岗,2100
哈西-万达华宅(E区),南岗,750
学府-创建小区,南岗,700
哈西-东方新天地,南岗,2600
哈西-西典家园,南岗,2500
分部街-文教街小区,南岗,900
省人才-宣庆小区,南岗,2500
哈西-爱达尊御,南岗,800
哈西-辰能溪树庭院(南区),南岗,2500
哈西-爱达壹号,南岗,1200
学府-盛世桃园,南岗,730
船舶-龙军小区,南岗,1400
哈西-金水尚都(西区),南岗,2300
红旗大街南岗段-吉星小区,南岗,3500
哈西-涧桥西畔,南岗,830
征仪路-四季芳洲,南岗,750
哈西-金域蓝城,南岗,2500
哈西-金域蓝城三期深蓝杰座,南岗,2000
信恒现代城-远大中央公园,南岗,2200
哈西-爱达尊御,南岗,2300
学府-学府花园,南岗,1000
哈西-西典家园,南岗,680
和兴路-仪兴小区(西区),南岗,650
哈西-爱达尊御,南岗,2400
哈西-君贵东方瑞景,南岗,600
信恒现代城-信恒现代城美园,南岗,1400
省人才-宣庆小区,南岗,2200
哈西-悦城,南岗,2000
学府-学府花园,南岗,2000
省政府南岗片-南航嘉园,南岗,2800
西大直街-新曲线小区,南岗,200
哈西-柒零捌零城仕公馆,南岗,2200
西大直街-利群小区,南岗,850
学府-学府经典,南岗,1800
信恒现代城-信恒花园,南岗,1000
哈西-西典家园,南岗,2000
哈西-鸿朗花园,南岗,1000
儿童公园-新发小区(D区),南岗,700
省人才-宣西电业小区,南岗,1600
哈西-西典家园,南岗,2500
学府-学府经典(一期),南岗,800
哈西-西城丽景,南岗,1600
哈西-爱达九溪,南岗,950
哈西-金域蓝城,南岗,1500
南岗周边-美馨家园,南岗,1100
哈西-西城丽景,南岗,1455
学府-学府经典(一期),南岗,1900
哈西-西典家园,南岗,2000
哈西-金海城,南岗,1300
儿童公园-新永和街58号小区,南岗,1200
奋斗-奋斗小区,南岗,1000
学府-学府名苑,南岗,500
哈西-辰能溪树庭院(南区),南岗,700
哈达-鲁商松江新城,南岗,2200
哈西-万达华宅(F区),南岗,760
哈达-锦绣华城,南岗,2200
省人才-鸿翔名苑,南岗,3300
学府-科大安居小区,南岗,900
哈西-西城丽景,南岗,1880
哈西-辰能溪树庭院(南区),南岗,2800
哈西-西典家园(北区),南岗,900
哈西-西典家园,南岗,900
哈西-柒零捌零城仕公馆,南岗,1800
洁净街-洁净街小区,南岗,1950
哈西-金爵万象(一期),南岗,3500
哈达-凡尔赛诗城,南岗,1300
学府-学府经典,南岗,1900
哈西-东方新天地,南岗,600
学府-科大安居小区,南岗,1600
哈西-壹品新境,南岗,750
哈西-壹品新境,南岗,1800
奋斗-中和街小区,南岗,1500
西大桥-复华四道街小区,南岗,800
西大直街-下夹树街小区,南岗,1000
学府-学府经典,南岗,1800
大众新城-学院新城(一期),南岗,1300
哈西-恒大珺庭,南岗,2800
大众新城-大众新城,南岗,1750
博物馆-高铁家园,南岗,2600
和兴路-和兴路师大家属楼,南岗,1600
哈西-鸿朗花园(二期),南岗,1600
哈西-爱达九溪,南岗,1200
哈西-金域蓝城,南岗,1600
哈西-华润凯旋门,南岗,2300
宽城街-文化住宅小区,南岗,1600
信恒现代城-盟科视界,南岗,2500
教化-复华小区,南岗,1800
哈西-金域蓝城三期深蓝杰座,南岗,10000
教化-西苑小区,南岗,1550
哈西-万达华宅(F区),南岗,800
博物馆-河苑观景花园,南岗,1200
哈西-西典家园,南岗,700
通达街-延兴路90号小区,南岗,2300
哈西-爱达尊御,南岗,2200
哈西-东方新天地,南岗,1000
学府-学府经典,南岗,1850
儿童公园-邮政街小区,南岗,850
哈西-尚熙雅轩,南岗,1500
哈达-鲁商凤凰城,南岗,1800
学府-学府经典,南岗,1800
学府-福顺尚都,南岗,800
学府-盛世桃园,南岗,600
革新-革新街19号小区,南岗,1000
哈西-东方新天地,南岗,2700
哈西-君贵东方瑞景,南岗,800
哈西-西典家园(北区),南岗,900
哈达-锦绣华城,南岗,2000
哈西-西典家园,南岗,800
征仪路-四季芳洲,南岗,800
哈西-华润凯旋门,南岗,4300
征仪路-四季芳洲,南岗,800
哈西-东方新天地,南岗,730
哈西-中海雍景熙岸,南岗,1800
学府-学府经典,南岗,2000
哈西-纳帕英郡,南岗,3000
哈西-保利清华颐园,南岗,2500
十字街-芦家街小区,南岗,600
哈西-鸿朗花园,南岗,680
信恒现代城-信恒现代城雅园,南岗,2200
哈西-金域蓝城,南岗,1600
信恒现代城-信恒现代城美园,南岗,2200
哈西-爱达尊御,南岗,2200
哈西-鸿朗花园,南岗,2200
博物馆-比乐街41号小区,南岗,900
哈西-尚熙雅轩,南岗,2000
哈达-锦绣华城,南岗,2000
哈西-爱达尊御,南岗,2200
西大直街-西桥住宅小区,南岗,1350
哈西-西典家园(北区),南岗,2700
哈西-壹品新境,南岗,1800
哈西-红星城,南岗,1800
哈西-红星城,南岗,1900
哈西-金域蓝城,南岗,1000
和兴路-仪兴小区(西区),南岗,1100
信恒现代城-信恒现代城文园,南岗,750
秋林-鞍山街小区,南岗,1400
哈西-东辉明珠园,南岗,5000
保健路-黑大芳洲园,南岗,600
哈西-金域蓝城,南岗,850
哈西-涧桥西畔,南岗,800
儿童公园-比乐街154号院,南岗,2000
哈西-爱达壹号,南岗,700
哈西-金域蓝城,南岗,1450
奋斗-中和街小区,南岗,900
学府-学府经典,南岗,1700
船舶-文化家园,南岗,800
哈西-涧桥西畔,南岗,2400
哈站-邮政街391号小区,南岗,1400
哈西-万达SOHO公寓,南岗,2800
学府-国测房产住宅楼,南岗,1500
教化-汉祥家园,南岗,1500
哈西-东方新天地,南岗,1400
教化-复华小区,南岗,1500
和兴路-和兴小区,南岗,5800
信恒现代城-哈房天木小区,南岗,700
红旗大街南岗段-辽河新区,南岗,1100
哈西-天悦国际,南岗,1700
革新-革新街19号小区,南岗,499
学府-学府经典,南岗,1600
哈西-西典家园,南岗,2300
西大直街-曲线小区,南岗,1500
哈西-保利清华颐园,南岗,2500
儿童公园-比乐街小区,南岗,1600
哈西-保利清华颐园,南岗,2500
信恒现代城-信恒现代城美园,南岗,2200
博物馆-和平二道街5号小区,南岗,1600
哈西-西沟街小区,南岗,500
哈西-辰能溪树庭院(南区),南岗,1130
学府-黑大家属楼小区,南岗,2100
南岗周边-鑫泉金岗湾,南岗,1500
南岗周边-鑫泉金岗湾,南岗,1500
哈西-爱达尊御,南岗,2600
西大直街-桥南小区,南岗,2500
哈西-天悦国际,南岗,2500
秋林-铁岭社区,南岗,1200
学府-学府经典,南岗,1600
学府-学府花园,南岗,650
哈西-爱达九溪,南岗,1125
学府-学府花园,南岗,1200
哈西-纳帕英郡,南岗,2800
儿童公园-永新街小区,南岗,1500
省政府南岗片-星河国际,南岗,3000
哈西-西典家园(北区),南岗,700
哈西-金谷城(B区),南岗,1100
博物馆-文舍街1号小区,南岗,1600
哈西-西典家园,南岗,550
哈西-壹品新境,南岗,900
哈西-金爵万象(二三期),南岗,5834
哈西-鸿朗花园,南岗,1000
红旗大街南岗段-吉星小区,南岗,1600
通达街-七政公寓B栋,南岗,450
哈西-爱达尊御,南岗,2300
征仪路-征仪路花园小区(B区),南岗,1800
哈西-枫蓝国际,南岗,2400
哈西-金域蓝城,南岗,1700
信恒现代城-信恒现代城美园,南岗,1800
哈西-保利颐和家园,南岗,800
哈西-保利清华颐园,南岗,2000
哈西-东方新天地,南岗,700
西大直街-下夹树街小区,南岗,1000
船舶-高法小区,南岗,2800
十字街-芦家街小区,南岗,700
哈西-鸿朗花园,南岗,1300
红旗大街南岗段-红旗新区(南岗),南岗,1100
学府-学府经典,南岗,1800
和兴三道街-康宁小区,南岗,1500
哈西-鸿朗花园(二期),南岗,1600
哈西-西典家园,南岗,240
哈西-爱达壹号,南岗,2500
学府-学府花园,南岗,850
博物馆-高铁家园,南岗,2000
省人才-鸿翔名苑,南岗,3300
哈西-西典家园,南岗,750
省政府南岗片-三文小区,南岗,4000
学府-学府经典,南岗,1700
哈西-爱达九溪,南岗,800
哈西-爱达壹号,南岗,700
哈西-红星城,南岗,800
学府-学府经典,南岗,2300
儿童公园-新发小区(F区),南岗,600
哈西-壹品新境,南岗,1800
哈西-西典家园,南岗,800
哈西-东辉明珠园,南岗,3200
哈西-枫蓝国际,南岗,2700
哈西-东方新天地,南岗,1700
哈西-辰能溪树庭院(南区),南岗,2500
哈西-辰能溪树庭院(北区),南岗,4500
哈西-西典家园,南岗,1833
儿童公园-中和街56号院,南岗,1250
哈西-壹品新境,南岗,3750
和兴路-林兴小区,南岗,1600
哈西-西典家园,南岗,1580
学府-福顺尚都,南岗,1650
哈西-东方新天地,南岗,730
儿童公园-辽阳街90号小区,南岗,1300
学府-学府经典,南岗,2500
哈西-爱达壹号,南岗,2500
学府-学府经典,南岗,1700
通达街-清明四道街1号小区,南岗,1000
哈西-尚熙雅轩,南岗,700
哈西-东辉明珠园,南岗,900
哈西-中海雍景熙岸,南岗,3300
红旗大街南岗段-红旗新区(南岗),南岗,650
哈西-金域蓝城,南岗,1500
博物馆-糖业公司家属楼,南岗,1000
哈西-辰能溪树庭院(北区),南岗,2600
洁净街-洁净街小区,南岗,2650
和兴路-清明小区,南岗,1300
儿童公园-新发小区(F区),南岗,500
学府-学府经典(一期),南岗,2300
学府-英伦名邸,南岗,1600
儿童公园-新永和街58号小区,南岗,1200
儿童公园-宣威街小区,南岗,850
哈西-东辉明珠园,南岗,600
和兴路-苗圃小区,南岗,4000
哈西-阳光家园(北区),南岗,600
哈西-爱达尊御,南岗,2000
哈西-西典家园,南岗,2000
儿童公园-三姓街小区,南岗,1260
西大直街-工大左岸,南岗,2300
哈西-爱达尊御,南岗,800
哈西-悦城,南岗,2100
哈西-南开华府,南岗,2300
和兴路-仪兴小区(东区),南岗,1200
哈西-辰能溪树庭院(北区),南岗,5500
西大桥-文轩小区,南岗,1800
学府-学府经典,南岗,2400
哈西-爱达尊御,南岗,1100
哈西-金域蓝城,南岗,1450
信恒现代城-盟科视界,南岗,1800
哈西-西典家园,南岗,2000
哈西-西典家园,南岗,1500
哈西-爱达尊御,南岗,2500
博物馆-文舍街1号小区,南岗,1700
哈西-悦城,南岗,1600
哈西-红星城,南岗,900
哈西-西典家园,南岗,1600
大众新城-大众新城,南岗,1650
哈西-枫蓝国际,南岗,2600
哈西-壹品新境,南岗,700
哈西-爱达尊御,南岗,2500
信恒现代城-盟科视界,南岗,3500
哈西-爱达88,南岗,3100
红旗大街南岗段-红旗新区(南岗),南岗,1600
哈西-鸿朗花园(二期),南岗,1300
工人文化宫-联部小区,南岗,2350
哈西-爱达尊御,南岗,850
征仪路-金博花园,南岗,2500
哈西-壹品新境,南岗,1800
哈西-万达华宅(E区),南岗,240
哈西-爱达尊御,南岗,2200
学府-牛房小区,南岗,900
哈西-西典家园,南岗,550
船舶-盟科观邸,南岗,1500
哈西-西典家园(北区),南岗,2300
哈西-爱达壹号,南岗,700
哈西-辰能溪树庭院(北区),南岗,2700
哈西-辰能溪树庭院(北区),南岗,2700
省政府南岗片-星河国际,南岗,3600
哈西-天悦国际,南岗,1800
通达街-元士街小区,南岗,1250
哈西-东方新天地,南岗,680
哈西-君贵东方瑞景,南岗,700
哈西-爱达尊御,南岗,2500
哈西-君贵东方瑞景,南岗,1200
哈西-爱达壹号,南岗,3500
哈西-西典家园,南岗,1200
哈西-爱达壹号,南岗,2400
哈西-辰能溪树庭院(南区),南岗,2100
哈西-南开华府,南岗,600
哈西-农垦医院家属楼,南岗,650
哈西-西典家园,南岗,2300
宣庆-宣西小区,南岗,2000
信恒现代城-信恒现代城美园,南岗,1400
哈西-西溪橡园,南岗,1500
学府-学府经典,南岗,1800
哈西-恒大珺庭,南岗,3200
哈西-阳光家园(南区),南岗,1350
西大直街-教化小区(曲线街),南岗,1500
教化-复华小区,南岗,1300
和兴三道街-省粮食学校家属院,南岗,1800
哈西-天悦国际,南岗,2100
儿童公园-吉林街小区(单号),南岗,300
哈西-西典家园,南岗,1600
和兴路-军乐园小区,南岗,750
哈西-东方新天地,南岗,980
哈西-悦城,南岗,1100
西大直街-铁瓦社区,南岗,300
哈西-东方新天地,南岗,1200
哈西-爱达九溪,南岗,650
哈西-经济干部学院家属楼,南岗,1600
哈西-金域蓝城,南岗,1500
哈西-金域蓝城,南岗,1500
哈西-华润凯旋门,南岗,1300
哈西-悦城,南岗,1800
哈西-中海雍景熙岸,南岗,2500
哈西-尚熙雅轩,南岗,800
工人文化宫-宏泽中央公园,南岗,1900
哈西-东方新天地,南岗,2000
哈西-爱达88,南岗,800
学府-学府经典,南岗,2000
儿童公园-新发小区(F区),南岗,500
哈西-鸿朗花园(二期),南岗,700
哈西-东方新天地,南岗,800
哈西-涧桥西畔,南岗,2100
教化-复华小区,南岗,1500
哈西-西典家园,南岗,700
儿童公园-永和街22号院,南岗,750
哈西-爱达九溪,南岗,2700
保健路-盟科涵舍,南岗,950
哈西-东方新天地,南岗,2400
哈西-恒大珺庭,南岗,3500
哈西-天悦国际,南岗,1500
哈西-西典家园,南岗,600
哈西-辰能溪树庭院(南区),南岗,500
哈西-红星家园,南岗,1100
哈西-柒零捌零城仕公馆,南岗,1900
哈西-鸿朗花园,南岗,800
哈西-辰能溪树庭院(南区),南岗,4500
哈西-爱达尊御,南岗,1000
哈西-柒零捌零城仕公馆,南岗,1800
宣化-蓝天嘉园,南岗,3600
哈西-南开华府,南岗,550
哈达-红星学府,南岗,750
哈西-枫蓝国际,南岗,600
黄河路-先锋路218号小区,南岗,550
哈西-金水尚都(西区),南岗,2200
哈西-金水尚都(西区),南岗,2200
船舶-南开华府,南岗,1200
哈西-君贵东方瑞景,南岗,2400
哈西-金域蓝城,南岗,850
哈西-上夹树街小区,南岗,2600
西大直街-爱达尊御,南岗,800
哈西-利兴小区,南岗,3200
和兴路-保利清华颐园,南岗,1600
哈西-西城丽景,南岗,2500
哈西-复华四道街小区,南岗,2500
西大桥-学府花园,南岗,1400
学府-学府经典,南岗,2000
学府-黑龙江省肿瘤医院家属楼,南岗,1700
征仪路-学府经典,南岗,1700
学府-金谷城(A区),南岗,2300
哈西-建工小区,南岗,800
宣化-壹品新境,南岗,700
哈西-壹品新境,南岗,600
哈西-壹品新境,南岗,1800
哈西-爱达九溪,南岗,650
哈西-经纬三道街30号小区,南岗,700
和兴路-福顺尚都,南岗,1450
学府-阿什河街小区(72-80...,南岗,2200
儿童公园-枫蓝国际,南岗,2500
哈西-鸿朗花园,南岗,1850
哈西-金水尚都(西区),南岗,950
哈西-牛房小区,南岗,2000
学府-东方新天地,南岗,1600
哈西-巴山街小区,南岗,750
分部街-信恒现代城美园,南岗,500
信恒现代城-哈尔滨医科大学家属区,南岗,1300
学府-鸿朗花园,南岗,1800
哈西-红星家园,南岗,880
哈西-爱达尊御,南岗,400
哈西,南岗,2450
工人文化宫-文汇家园,南岗,2300
哈西-阳光家园(二期),南岗,1850
文昌街-文海溪畔,南岗,2600
通达街-木兰小区,南岗,750
哈西-东方新天地,南岗,780
哈达-兴南小区,南岗,700
哈西-爱达九溪,南岗,3000
西大直街-桥南小区,南岗,600
哈西-纳帕英郡,南岗,2800
通达街-七政街小区,南岗,650
